id,slug,name,description,meal_type,serving_size_g,serving_description,curation_status,is_pilot,nutrition_source,calculation_version,curation_notes,created_at,updated_at,curation_batch
batch-10-018,batch-10-nasi-ikan-baung-daun-paku-segar-dan-mangga-indramayu,"Nasi, Ikan Baung, Daun Paku Segar, dan Mangga Indramayu","Nasi, Ikan Baung, Daun Paku Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.864Z,2026-07-28T13:50:25.642Z,10
batch-10-019,batch-10-nasi-merah-pepes-ikan-mas-daun-pare-segar-dan-mangga-indramayu,"Nasi Merah, Pepes Ikan Mas, Daun Pare Segar, dan Mangga Indramayu","Nasi Merah, Pepes Ikan Mas, Daun Pare Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.865Z,2026-07-28T13:50:25.642Z,10
batch-10-020,batch-10-nasi-ikan-papuyu-daun-pepaya-segar-dan-mangga-indramayu,"Nasi, Ikan Papuyu, Daun Pepaya Segar, dan Mangga Indramayu","Nasi, Ikan Papuyu, Daun Pepaya Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.865Z,2026-07-28T13:50:25.643Z,10
batch-10-021,batch-10-nasi-merah-ikan-patin-daun-selasih-segar-dan-mangga-indramayu,"Nasi Merah, Ikan Patin, Daun Selasih Segar, dan Mangga Indramayu","Nasi Merah, Ikan Patin, Daun Selasih Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.865Z,2026-07-28T13:50:25.643Z,10
batch-10-022,batch-10-nasi-cumi-daun-semanggi-segar-dan-mangga-indramayu,"Nasi, Cumi, Daun Semanggi Segar, dan Mangga Indramayu","Nasi, Cumi, Daun Semanggi Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.865Z,2026-07-28T13:50:25.643Z,10
batch-10-023,batch-10-nasi-merah-tahu-daun-singkong-segar-dan-mangga-indramayu,"Nasi Merah, Tahu, Daun Singkong Segar, dan Mangga Indramayu","Nasi Merah, Tahu, Daun Singkong Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.865Z,2026-07-28T13:50:25.643Z,10
batch-10-024,batch-10-nasi-tempe-daun-sintrong-segar-dan-mangga-indramayu,"Nasi, Tempe, Daun Sintrong Segar, dan Mangga Indramayu","Nasi, Tempe, Daun Sintrong Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,480.0,"1 porsi (480 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.865Z,2026-07-28T13:50:25.643Z,10
batch-10-025,batch-10-nasi-merah-kacang-merah-daun-pakis-longgiho-segar-dan-mangga-indramayu,"Nasi Merah, Kacang Merah, Daun Pakis Longgiho Segar, dan Mangga Indramayu","Nasi Merah, Kacang Merah, Daun Pakis Longgiho Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.865Z,2026-07-28T13:50:25.643Z,10
batch-10-026,batch-10-nasi-kacang-merah-segar-daun-pakis-wambateu-segar-dan-mangga-indramayu,"Nasi, Kacang Merah Segar, Daun Pakis Wambateu Segar, dan Mangga Indramayu","Nasi, Kacang Merah Segar, Daun Pakis Wambateu Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.866Z,2026-07-28T13:50:25.643Z,10
batch-10-027,batch-10-nasi-merah-kacang-tolo-daun-paku-segar-dan-mangga-indramayu,"Nasi Merah, Kacang Tolo, Daun Paku Segar, dan Mangga Indramayu","Nasi Merah, Kacang Tolo, Daun Paku Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.866Z,2026-07-28T13:50:25.643Z,10
batch-10-028,batch-10-nasi-kacang-gude-daun-pare-segar-dan-mangga-indramayu,"Nasi, Kacang Gude, Daun Pare Segar, dan Mangga Indramayu","Nasi, Kacang Gude, Daun Pare Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.866Z,2026-07-28T13:50:25.643Z,10
batch-10-029,batch-10-nasi-merah-mujahir-goreng-daun-pepaya-segar-dan-mangga-indramayu,"Nasi Merah, Mujahir Goreng, Daun Pepaya Segar, dan Mangga Indramayu","Nasi Merah, Mujahir Goreng, Daun Pepaya Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,470.0,"1 porsi (470 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.866Z,2026-07-28T13:50:25.643Z,10
batch-10-030,batch-10-nasi-bebek-goreng-daun-selasih-segar-dan-mangga-indramayu,"Nasi, Bebek Goreng, Daun Selasih Segar, dan Mangga Indramayu","Nasi, Bebek Goreng, Daun Selasih Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,490.0,"1 porsi (490 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.866Z,2026-07-28T13:50:25.643Z,10
batch-10-031,batch-10-nasi-merah-ikan-lais-daun-semanggi-segar-dan-mangga-indramayu,"Nasi Merah, Ikan Lais, Daun Semanggi Segar, dan Mangga Indramayu","Nasi Merah, Ikan Lais, Daun Semanggi Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.866Z,2026-07-28T13:50:25.643Z,10
batch-10-032,batch-10-nasi-kedelai-rebus-daun-singkong-segar-dan-mangga-indramayu,"Nasi, Kedelai Rebus, Daun Singkong Segar, dan Mangga Indramayu","Nasi, Kedelai Rebus, Daun Singkong Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.866Z,2026-07-28T13:50:25.643Z,10
batch-10-033,batch-10-nasi-merah-kacang-belimbing-daun-sintrong-segar-dan-mangga-indramayu,"Nasi Merah, Kacang Belimbing, Daun Sintrong Segar, dan Mangga Indramayu","Nasi Merah, Kacang Belimbing, Daun Sintrong Segar, dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.867Z,2026-07-28T13:50:25.643Z,10
batch-10-034,batch-10-nasi-merah-ayam-kalasan-daun-pakis-wambateu-segar-dan-matoa,"Nasi Merah, Ayam Kalasan, Daun Pakis Wambateu Segar, dan Matoa","Nasi Merah, Ayam Kalasan, Daun Pakis Wambateu Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.867Z,2026-07-28T13:50:25.643Z,10
batch-10-035,batch-10-nasi-pepes-mujahir-daun-paku-segar-dan-matoa,"Nasi, Pepes Mujahir, Daun Paku Segar, dan Matoa","Nasi, Pepes Mujahir, Daun Paku Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.867Z,2026-07-28T13:50:25.643Z,10
batch-10-036,batch-10-nasi-merah-ikan-baung-daun-pare-segar-dan-matoa,"Nasi Merah, Ikan Baung, Daun Pare Segar, dan Matoa","Nasi Merah, Ikan Baung, Daun Pare Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.867Z,2026-07-28T13:50:25.644Z,10
batch-10-037,batch-10-nasi-pepes-ikan-mas-daun-pepaya-segar-dan-matoa,"Nasi, Pepes Ikan Mas, Daun Pepaya Segar, dan Matoa","Nasi, Pepes Ikan Mas, Daun Pepaya Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.867Z,2026-07-28T13:50:25.644Z,10
batch-10-038,batch-10-nasi-merah-ikan-papuyu-daun-selasih-segar-dan-matoa,"Nasi Merah, Ikan Papuyu, Daun Selasih Segar, dan Matoa","Nasi Merah, Ikan Papuyu, Daun Selasih Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.867Z,2026-07-28T13:50:25.644Z,10
batch-10-039,batch-10-nasi-ikan-patin-daun-semanggi-segar-dan-matoa,"Nasi, Ikan Patin, Daun Semanggi Segar, dan Matoa","Nasi, Ikan Patin, Daun Semanggi Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.867Z,2026-07-28T13:50:25.644Z,10
batch-10-040,batch-10-nasi-merah-cumi-daun-singkong-segar-dan-matoa,"Nasi Merah, Cumi, Daun Singkong Segar, dan Matoa","Nasi Merah, Cumi, Daun Singkong Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.867Z,2026-07-28T13:50:25.644Z,10
batch-10-041,batch-10-nasi-tahu-daun-sintrong-segar-dan-matoa,"Nasi, Tahu, Daun Sintrong Segar, dan Matoa","Nasi, Tahu, Daun Sintrong Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.868Z,2026-07-28T13:50:25.644Z,10
batch-10-042,batch-10-nasi-merah-tempe-daun-pakis-longgiho-segar-dan-matoa,"Nasi Merah, Tempe, Daun Pakis Longgiho Segar, dan Matoa","Nasi Merah, Tempe, Daun Pakis Longgiho Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,485.0,"1 porsi (485 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.868Z,2026-07-28T13:50:25.644Z,10
batch-10-043,batch-10-nasi-kacang-merah-daun-pakis-wambateu-segar-dan-matoa,"Nasi, Kacang Merah, Daun Pakis Wambateu Segar, dan Matoa","Nasi, Kacang Merah, Daun Pakis Wambateu Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.868Z,2026-07-28T13:50:25.644Z,10
batch-10-044,batch-10-nasi-merah-kacang-merah-segar-daun-paku-segar-dan-matoa,"Nasi Merah, Kacang Merah Segar, Daun Paku Segar, dan Matoa","Nasi Merah, Kacang Merah Segar, Daun Paku Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.868Z,2026-07-28T13:50:25.644Z,10
batch-10-045,batch-10-nasi-kacang-tolo-daun-pare-segar-dan-matoa,"Nasi, Kacang Tolo, Daun Pare Segar, dan Matoa","Nasi, Kacang Tolo, Daun Pare Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.869Z,2026-07-28T13:50:25.644Z,10
batch-10-046,batch-10-nasi-merah-kacang-gude-daun-pepaya-segar-dan-matoa,"Nasi Merah, Kacang Gude, Daun Pepaya Segar, dan Matoa","Nasi Merah, Kacang Gude, Daun Pepaya Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.869Z,2026-07-28T13:50:25.644Z,10
batch-10-047,batch-10-nasi-mujahir-goreng-daun-selasih-segar-dan-matoa,"Nasi, Mujahir Goreng, Daun Selasih Segar, dan Matoa","Nasi, Mujahir Goreng, Daun Selasih Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,480.0,"1 porsi (480 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.869Z,2026-07-28T13:50:25.644Z,10
batch-10-048,batch-10-nasi-merah-bebek-goreng-daun-semanggi-segar-dan-matoa,"Nasi Merah, Bebek Goreng, Daun Semanggi Segar, dan Matoa","Nasi Merah, Bebek Goreng, Daun Semanggi Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,495.0,"1 porsi (495 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.869Z,2026-07-28T13:50:25.644Z,10
batch-10-049,batch-10-nasi-ikan-lais-daun-singkong-segar-dan-matoa,"Nasi, Ikan Lais, Daun Singkong Segar, dan Matoa","Nasi, Ikan Lais, Daun Singkong Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.869Z,2026-07-28T13:50:25.644Z,10
batch-10-050,batch-10-nasi-merah-kedelai-rebus-daun-sintrong-segar-dan-matoa,"Nasi Merah, Kedelai Rebus, Daun Sintrong Segar, dan Matoa","Nasi Merah, Kedelai Rebus, Daun Sintrong Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.870Z,2026-07-28T13:50:25.644Z,10
batch-10-051,batch-10-nasi-kacang-belimbing-daun-pakis-longgiho-segar-dan-matoa,"Nasi, Kacang Belimbing, Daun Pakis Longgiho Segar, dan Matoa","Nasi, Kacang Belimbing, Daun Pakis Longgiho Segar, dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.870Z,2026-07-28T13:50:25.644Z,10
batch-10-052,batch-10-yoghurt-dan-mangga-indramayu,"Yoghurt dan Mangga Indramayu","Yoghurt dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",snack,250.0,"1 porsi (250 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.870Z,2026-07-28T13:50:25.645Z,10
batch-10-053,batch-10-yoghurt-dan-matoa,"Yoghurt dan Matoa","Yoghurt dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",snack,250.0,"1 porsi (250 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.870Z,2026-07-28T13:50:25.645Z,10
batch-10-054,batch-10-ubi-ungu-dan-pisang-gapi,"Ubi Ungu dan Pisang Gapi","Ubi Ungu dan Pisang Gapi, komposisi unik Batch 10 dengan porsi berbasis TKPI.",snack,200.0,"1 porsi (200 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.870Z,2026-07-28T13:50:25.645Z,10
batch-10-055,batch-10-talas-bogor-dan-pisang-ayam,"Talas Bogor dan Pisang Ayam","Talas Bogor dan Pisang Ayam, komposisi unik Batch 10 dengan porsi berbasis TKPI.",snack,200.0,"1 porsi (200 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.870Z,2026-07-28T13:50:25.645Z,10
batch-10-056,batch-10-kacang-merah-dan-pisang-angleng,"Kacang Merah dan Pisang Angleng","Kacang Merah dan Pisang Angleng, komposisi unik Batch 10 dengan porsi berbasis TKPI.",snack,170.0,"1 porsi (170 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.870Z,2026-07-28T13:50:25.645Z,10
batch-10-057,batch-10-kacang-merah-segar-dan-mangga-muda,"Kacang Merah Segar dan Mangga Muda","Kacang Merah Segar dan Mangga Muda, komposisi unik Batch 10 dengan porsi berbasis TKPI.",snack,160.0,"1 porsi (160 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.870Z,2026-07-28T13:50:25.645Z,10
batch-10-058,batch-10-jagung-rebus-dan-nanas-segar,"Jagung Rebus dan Nanas Segar","Jagung Rebus dan Nanas Segar, komposisi unik Batch 10 dengan porsi berbasis TKPI.",snack,200.0,"1 porsi (200 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.871Z,2026-07-28T13:50:25.645Z,10
batch-10-059,batch-10-ubi-kukus-dan-mangga-indramayu,"Ubi Kukus dan Mangga Indramayu","Ubi Kukus dan Mangga Indramayu, komposisi unik Batch 10 dengan porsi berbasis TKPI.",snack,230.0,"1 porsi (230 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.871Z,2026-07-28T13:50:25.645Z,10
batch-10-060,batch-10-tahu-dan-matoa,"Tahu dan Matoa","Tahu dan Matoa, komposisi unik Batch 10 dengan porsi berbasis TKPI.",snack,180.0,"1 porsi (180 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 10. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:50:20.871Z,2026-07-28T13:50:25.645Z,10
batch-11-001,batch-11-talas-belitung-kacang-merah-dan-pisang-mas-bali-kopang,"Talas Belitung, Kacang Merah, dan Pisang Mas Bali Kopang","Talas Belitung, Kacang Merah, dan Pisang Mas Bali Kopang, komposisi unik Batch 11 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 11. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:58:33.838Z,2026-07-28T13:58:37.639Z,11
batch-11-002,batch-11-ubi-gadung-kacang-merah-segar-dan-pisang-raja-sereh,"Ubi Gadung, Kacang Merah Segar, dan Pisang Raja Sereh","Ubi Gadung, Kacang Merah Segar, dan Pisang Raja Sereh, komposisi unik Batch 11 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 11. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:58:33.839Z,2026-07-28T13:58:37.639Z,11
batch-11-003,batch-11-suweg-kukus-kacang-tolo-dan-rambutan-binjai,"Suweg Kukus, Kacang Tolo, dan Rambutan Binjai","Suweg Kukus, Kacang Tolo, dan Rambutan Binjai, komposisi unik Batch 11 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 11. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:58:33.839Z,2026-07-28T13:58:37.639Z,11
